blm_category,missing_id
biolink:NucleicAcidEntity,UMLS:C2698730
biolink:NucleicAcidEntity,UMLS:C1707607
biolink:NucleicAcidEntity,UMLS:C1706467
biolink:NucleicAcidEntity,UMLS:C1704826
biolink:NucleicAcidEntity,UMLS:C1708420
biolink:NucleicAcidEntity,UMLS:C1709800
biolink:NucleicAcidEntity,UMLS:C3542970
biolink:NucleicAcidEntity,UMLS:C1707101
biolink:NucleicAcidEntity,UMLS:C3890920
biolink:NucleicAcidEntity,UMLS:C1704868
biolink:NucleicAcidEntity,UMLS:C1705934
biolink:NucleicAcidEntity,UMLS:C1705940
biolink:NucleicAcidEntity,UMLS:C3889134
biolink:NucleicAcidEntity,UMLS:C0795597
biolink:NucleicAcidEntity,UMLS:C0049010
biolink:NucleicAcidEntity,UMLS:C1705375
biolink:NucleicAcidEntity,UMLS:C3541413
biolink:NucleicAcidEntity,UMLS:C2986634
biolink:NucleicAcidEntity,UMLS:C4553344
biolink:NucleicAcidEntity,UMLS:C0369499
biolink:NucleicAcidEntity,UMLS:C3814865
biolink:NucleicAcidEntity,UMLS:C0640909
biolink:NucleicAcidEntity,UMLS:C4085330
biolink:NucleicAcidEntity,UMLS:C4321300
biolink:NucleicAcidEntity,UMLS:C4553501
biolink:NucleicAcidEntity,UMLS:C0764141
biolink:NucleicAcidEntity,UMLS:C1706480
biolink:NucleicAcidEntity,UMLS:C3273467
biolink:NucleicAcidEntity,UMLS:C0012931
biolink:NucleicAcidEntity,UMLS:C3539639
biolink:NucleicAcidEntity,UMLS:C3493745
biolink:NucleicAcidEntity,UMLS:C0064746
biolink:NucleicAcidEntity,UMLS:C4331493
biolink:NucleicAcidEntity,UMLS:C4084870
biolink:NucleicAcidEntity,UMLS:C3538888
biolink:NucleicAcidEntity,UMLS:C2986675
biolink:NucleicAcidEntity,UMLS:C0807052
biolink:NucleicAcidEntity,UMLS:C3273407
biolink:NucleicAcidEntity,UMLS:C1705373
biolink:NucleicAcidEntity,UMLS:C5202647
biolink:NucleicAcidEntity,UMLS:C1705262
biolink:NucleicAcidEntity,UMLS:C0047136
biolink:NucleicAcidEntity,UMLS:C5401293
biolink:NucleicAcidEntity,UMLS:C0633318
biolink:NucleicAcidEntity,UMLS:C1451334
biolink:NucleicAcidEntity,UMLS:C1506510
biolink:NucleicAcidEntity,UMLS:C1881028
biolink:NucleicAcidEntity,UMLS:C1708416
biolink:NucleicAcidEntity,UMLS:C5391363
biolink:NucleicAcidEntity,UMLS:C2825841
biolink:NucleicAcidEntity,UMLS:C0091053
biolink:NucleicAcidEntity,UMLS:C0035718
biolink:NucleicAcidEntity,UMLS:C0085746
biolink:NucleicAcidEntity,UMLS:C4723854
biolink:NucleicAcidEntity,UMLS:C0645617
biolink:NucleicAcidEntity,UMLS:C0624118
biolink:NucleicAcidEntity,UMLS:C1705679
biolink:NucleicAcidEntity,UMLS:C3811251
biolink:NucleicAcidEntity,UMLS:C1706482
biolink:NucleicAcidEntity,UMLS:C0050046
biolink:NucleicAcidEntity,UMLS:C0540529
biolink:NucleicAcidEntity,UMLS:C3812800
biolink:NucleicAcidEntity,UMLS:C4761499
biolink:NucleicAcidEntity,UMLS:C2985245
biolink:NucleicAcidEntity,UMLS:C5202578
biolink:NucleicAcidEntity,UMLS:C1710700
biolink:NucleicAcidEntity,UMLS:C3890555
biolink:NucleicAcidEntity,UMLS:C0487773
biolink:NucleicAcidEntity,UMLS:C0911003
biolink:NucleicAcidEntity,UMLS:C0730684
biolink:NucleicAcidEntity,UMLS:C4742815
biolink:NucleicAcidEntity,UMLS:C0060122
biolink:NucleicAcidEntity,UMLS:C3813197
biolink:NucleicAcidEntity,UMLS:C1709127
biolink:NucleicAcidEntity,UMLS:C2826038
biolink:NucleicAcidEntity,UMLS:C1436066
biolink:NucleicAcidEntity,UMLS:C1611913
biolink:NucleicAcidEntity,UMLS:C0071348
biolink:NucleicAcidEntity,UMLS:C4284121
biolink:NucleicAcidEntity,UMLS:C4284453
biolink:NucleicAcidEntity,UMLS:C0883241
biolink:NucleicAcidEntity,UMLS:C1709130
biolink:NucleicAcidEntity,UMLS:C3900166
biolink:NucleicAcidEntity,UMLS:C0967532
biolink:NucleicAcidEntity,UMLS:C1704871
biolink:NucleicAcidEntity,UMLS:C0251077
biolink:NucleicAcidEntity,UMLS:C1458956
biolink:NucleicAcidEntity,UMLS:C5202841
biolink:NucleicAcidEntity,UMLS:C3272499
biolink:NucleicAcidEntity,UMLS:C0050185
biolink:NucleicAcidEntity,UMLS:C2984886
biolink:NucleicAcidEntity,UMLS:C1704841
biolink:NucleicAcidEntity,UMLS:C0028616
biolink:NucleicAcidEntity,UMLS:C4761739
biolink:NucleicAcidEntity,UMLS:C0624863
biolink:NucleicAcidEntity,UMLS:C2348122
biolink:NucleicAcidEntity,UMLS:C1508759
biolink:NucleicAcidEntity,UMLS:C4049737
biolink:NucleicAcidEntity,UMLS:C3273649
biolink:NucleicAcidEntity,UMLS:C1708018
biolink:NucleicAcidEntity,UMLS:C0682990
biolink:NucleicAcidEntity,UMLS:C3542975
biolink:NucleicAcidEntity,UMLS:C3814041
biolink:NucleicAcidEntity,UMLS:C1705560
biolink:NucleicAcidEntity,UMLS:C0610629
biolink:NucleicAcidEntity,UMLS:C2827473
biolink:NucleicAcidEntity,UMLS:C0296129
biolink:NucleicAcidEntity,UMLS:C1708441
biolink:NucleicAcidEntity,UMLS:C1706585
biolink:NucleicAcidEntity,UMLS:C0634839
biolink:NucleicAcidEntity,UMLS:C1705082
biolink:NucleicAcidEntity,UMLS:C0048821
biolink:NucleicAcidEntity,UMLS:C0073841
biolink:NucleicAcidEntity,UMLS:C3273406
biolink:NucleicAcidEntity,UMLS:C4553378
biolink:NucleicAcidEntity,UMLS:C0950745
biolink:NucleicAcidEntity,UMLS:C0946006
biolink:NucleicAcidEntity,UMLS:C3889128
biolink:NucleicAcidEntity,UMLS:C1709423
biolink:NucleicAcidEntity,UMLS:C1705758
biolink:NucleicAcidEntity,UMLS:C0600680
biolink:NucleicAcidEntity,UMLS:C0607939
biolink:NucleicAcidEntity,UMLS:C3273630
biolink:NucleicAcidEntity,UMLS:C1705549
biolink:NucleicAcidEntity,UMLS:C0529585
biolink:NucleicAcidEntity,UMLS:C3541420
biolink:NucleicAcidEntity,UMLS:C3541916
biolink:NucleicAcidEntity,UMLS:C1710311
biolink:NucleicAcidEntity,UMLS:C1705394
biolink:NucleicAcidEntity,UMLS:C1709128
biolink:NucleicAcidEntity,UMLS:C3889279
biolink:NucleicAcidEntity,UMLS:C4723865
biolink:NucleicAcidEntity,UMLS:C1120232
biolink:NucleicAcidEntity,UMLS:C0670045
biolink:NucleicAcidEntity,UMLS:C0101790
biolink:NucleicAcidEntity,UMLS:C3273282
biolink:NucleicAcidEntity,UMLS:C1956091
biolink:NucleicAcidEntity,UMLS:C4761368
biolink:NucleicAcidEntity,UMLS:C3543405
biolink:NucleicAcidEntity,UMLS:C1099354
biolink:NucleicAcidEntity,UMLS:C1706669
biolink:NucleicAcidEntity,UMLS:C0027289
biolink:NucleicAcidEntity,UMLS:C2825748
biolink:NucleicAcidEntity,UMLS:C1458234
biolink:NucleicAcidEntity,UMLS:C1706025
biolink:NucleicAcidEntity,UMLS:C1707608
biolink:NucleicAcidEntity,UMLS:C4553230
biolink:NucleicAcidEntity,UMLS:C1707240
biolink:NucleicAcidEntity,UMLS:C3890199
biolink:NucleicAcidEntity,UMLS:C0030896
biolink:NucleicAcidEntity,UMLS:C1705271
biolink:NucleicAcidEntity,UMLS:C3273388
biolink:NucleicAcidEntity,UMLS:C1148428
biolink:NucleicAcidEntity,UMLS:C1704468
biolink:NucleicAcidEntity,UMLS:C1259093
biolink:NucleicAcidEntity,UMLS:C0074221
biolink:NucleicAcidEntity,UMLS:C3273398
biolink:NucleicAcidEntity,UMLS:C0069136
biolink:NucleicAcidEntity,UMLS:C1706224
biolink:NucleicAcidEntity,UMLS:C3889281
biolink:NucleicAcidEntity,UMLS:C1705997
biolink:NucleicAcidEntity,UMLS:C3811222
biolink:NucleicAcidEntity,UMLS:C3273802
biolink:NucleicAcidEntity,UMLS:C0049597
biolink:NucleicAcidEntity,UMLS:C0035901
biolink:NucleicAcidEntity,UMLS:C0076108
biolink:NucleicAcidEntity,UMLS:C1706340
biolink:NucleicAcidEntity,UMLS:C3273590
biolink:NucleicAcidEntity,UMLS:C2826553
biolink:NucleicAcidEntity,UMLS:C0600447
biolink:NucleicAcidEntity,UMLS:C2699749
biolink:NucleicAcidEntity,UMLS:C3889709
biolink:NucleicAcidEntity,UMLS:C2699750
biolink:NucleicAcidEntity,UMLS:C3815275
biolink:NucleicAcidEntity,UMLS:C2983312
biolink:NucleicAcidEntity,UMLS:C1451803
biolink:NucleicAcidEntity,UMLS:C1710603
biolink:NucleicAcidEntity,UMLS:C3889401
biolink:NucleicAcidEntity,UMLS:C3540050
biolink:NucleicAcidEntity,UMLS:C3896890
biolink:NucleicAcidEntity,UMLS:C1706615
biolink:NucleicAcidEntity,UMLS:C0012872
biolink:NucleicAcidEntity,UMLS:C0242611
biolink:NucleicAcidEntity,UMLS:C4553499
biolink:NucleicAcidEntity,UMLS:C1706240
biolink:NucleicAcidEntity,UMLS:C2983122
biolink:NucleicAcidEntity,UMLS:C0965167
biolink:NucleicAcidEntity,UMLS:C3542907
biolink:NucleicAcidEntity,UMLS:C2976643
biolink:NucleicAcidEntity,UMLS:C4084759
biolink:NucleicAcidEntity,UMLS:C3539699
biolink:NucleicAcidEntity,UMLS:C3845249
biolink:NucleicAcidEntity,UMLS:C1708145
biolink:NucleicAcidEntity,UMLS:C2827463
biolink:NucleicAcidEntity,UMLS:C1705717
biolink:NucleicAcidEntity,UMLS:C0912792
biolink:NucleicAcidEntity,UMLS:C1704793
biolink:NucleicAcidEntity,UMLS:C2985163
biolink:NucleicAcidEntity,UMLS:C0914288
biolink:NucleicAcidEntity,UMLS:C2699549
biolink:NucleicAcidEntity,UMLS:C3541279
biolink:NucleicAcidEntity,UMLS:C0591057
biolink:NucleicAcidEntity,UMLS:C1481574
biolink:NucleicAcidEntity,UMLS:C3540815
biolink:NucleicAcidEntity,UMLS:C1710304
biolink:NucleicAcidEntity,UMLS:C4282434
biolink:NucleicAcidEntity,UMLS:C1705530
biolink:NucleicAcidEntity,UMLS:C2983386
biolink:NucleicAcidEntity,UMLS:C3274854
biolink:NucleicAcidEntity,UMLS:C0966375
biolink:NucleicAcidEntity,UMLS:C0630430
biolink:NucleicAcidEntity,UMLS:C2983548
biolink:NucleicAcidEntity,UMLS:C0949655
biolink:NucleicAcidEntity,UMLS:C0035735
biolink:NucleicAcidEntity,UMLS:C0887909
biolink:NucleicAcidEntity,UMLS:C2827369
biolink:NucleicAcidEntity,UMLS:C0010848
biolink:NucleicAcidEntity,UMLS:C1705584
biolink:NucleicAcidEntity,UMLS:C4723892
biolink:NucleicAcidEntity,UMLS:C3813715
biolink:NucleicAcidEntity,UMLS:C1708002
biolink:NucleicAcidEntity,UMLS:C0139840
biolink:NucleicAcidEntity,UMLS:C1705034
biolink:NucleicAcidEntity,UMLS:C2698931
biolink:NucleicAcidEntity,UMLS:C1710338
biolink:NucleicAcidEntity,UMLS:C0047760
biolink:NucleicAcidEntity,UMLS:C1706161
biolink:NucleicAcidEntity,UMLS:C0946220
biolink:NucleicAcidEntity,UMLS:C0762000
biolink:NucleicAcidEntity,UMLS:C0049309
biolink:NucleicAcidEntity,UMLS:C0607682
biolink:NucleicAcidEntity,UMLS:C1705218
biolink:NucleicAcidEntity,UMLS:C2825745
biolink:NucleicAcidEntity,UMLS:C4553349
biolink:NucleicAcidEntity,UMLS:C4284890
biolink:NucleicAcidEntity,UMLS:C1704993
biolink:NucleicAcidEntity,UMLS:C3540593
biolink:NucleicAcidEntity,UMLS:C4282437
biolink:NucleicAcidEntity,UMLS:C0670483
biolink:NucleicAcidEntity,UMLS:C1708413
biolink:NucleicAcidEntity,UMLS:C4521349
biolink:NucleicAcidEntity,UMLS:C1705384
biolink:NucleicAcidEntity,UMLS:C1705708
biolink:NucleicAcidEntity,UMLS:C1709994
biolink:NucleicAcidEntity,UMLS:C0032410
biolink:NucleicAcidEntity,UMLS:C2825954
biolink:NucleicAcidEntity,UMLS:C5202980
biolink:NucleicAcidEntity,UMLS:C3542422
biolink:NucleicAcidEntity,UMLS:C0596041
biolink:NucleicAcidEntity,UMLS:C0080859
biolink:NucleicAcidEntity,UMLS:C0049936
biolink:NucleicAcidEntity,UMLS:C0167160
biolink:NucleicAcidEntity,UMLS:C4085183
biolink:NucleicAcidEntity,UMLS:C0613706
biolink:NucleicAcidEntity,UMLS:C0174634
biolink:NucleicAcidEntity,UMLS:C1706229
biolink:NucleicAcidEntity,UMLS:C3890353
biolink:NucleicAcidEntity,UMLS:C0733521
biolink:NucleicAcidEntity,UMLS:C0041643
biolink:NucleicAcidEntity,UMLS:C0616245
biolink:NucleicAcidEntity,UMLS:C3539626
biolink:NucleicAcidEntity,UMLS:C0539907
biolink:NucleicAcidEntity,UMLS:C0034136
biolink:NucleicAcidEntity,UMLS:C3539629
biolink:NucleicAcidEntity,UMLS:C1520755
biolink:NucleicAcidEntity,UMLS:C5401285
biolink:NucleicAcidEntity,UMLS:C4521353
biolink:NucleicAcidEntity,UMLS:C1517439
biolink:NucleicAcidEntity,UMLS:C1705660
biolink:NucleicAcidEntity,UMLS:C1705712
biolink:NucleicAcidEntity,UMLS:C0055622
biolink:NucleicAcidEntity,UMLS:C0050758
biolink:NucleicAcidEntity,UMLS:C2825957
biolink:NucleicAcidEntity,UMLS:C3539740
biolink:NucleicAcidEntity,UMLS:C0145793
biolink:NucleicAcidEntity,UMLS:C3889264
biolink:NucleicAcidEntity,UMLS:C1706892
biolink:NucleicAcidEntity,UMLS:C1528970
biolink:NucleicAcidEntity,UMLS:C5203006
biolink:NucleicAcidEntity,UMLS:C3656769
biolink:NucleicAcidEntity,UMLS:C3539815
biolink:NucleicAcidEntity,UMLS:C0614320
biolink:NucleicAcidEntity,UMLS:C4085335
biolink:NucleicAcidEntity,UMLS:C5203152
biolink:NucleicAcidEntity,UMLS:C3815267
biolink:NucleicAcidEntity,UMLS:C1709830
biolink:NucleicAcidEntity,UMLS:C4277852
biolink:NucleicAcidEntity,UMLS:C5401291
biolink:NucleicAcidEntity,UMLS:C0718263
biolink:NucleicAcidEntity,UMLS:C0607311
biolink:NucleicAcidEntity,UMLS:C2987132
biolink:NucleicAcidEntity,UMLS:C1121566
biolink:NucleicAcidEntity,UMLS:C0064361
biolink:NucleicAcidEntity,UMLS:C1707617
biolink:NucleicAcidEntity,UMLS:C0077892
biolink:NucleicAcidEntity,UMLS:C2350250
biolink:NucleicAcidEntity,UMLS:C2348365
biolink:NucleicAcidEntity,UMLS:C0883036
biolink:NucleicAcidEntity,UMLS:C1704895
biolink:NucleicAcidEntity,UMLS:C0046842
biolink:NucleicAcidEntity,UMLS:C5203012
biolink:NucleicAcidEntity,UMLS:C4085336
biolink:NucleicAcidEntity,UMLS:C0535518
biolink:NucleicAcidEntity,UMLS:C3889718
biolink:NucleicAcidEntity,UMLS:C2987171
biolink:NucleicAcidEntity,UMLS:C0050765
biolink:NucleicAcidEntity,UMLS:C0009140
biolink:NucleicAcidEntity,UMLS:C3813948
biolink:NucleicAcidEntity,UMLS:C1515492
biolink:NucleicAcidEntity,UMLS:C2985177
biolink:NucleicAcidEntity,UMLS:C3812760
biolink:NucleicAcidEntity,UMLS:C3889425
biolink:NucleicAcidEntity,UMLS:C0092777
biolink:NucleicAcidEntity,UMLS:C3812167
biolink:NucleicAcidEntity,UMLS:C0670729
biolink:NucleicAcidEntity,UMLS:C0033413
biolink:NucleicAcidEntity,UMLS:C1705602
biolink:NucleicAcidEntity,UMLS:C2983421
biolink:NucleicAcidEntity,UMLS:C3273635
biolink:NucleicAcidEntity,UMLS:C1458267
biolink:NucleicAcidEntity,UMLS:C0378861
biolink:NucleicAcidEntity,UMLS:C0609108
biolink:NucleicAcidEntity,UMLS:C1704947
biolink:NucleicAcidEntity,UMLS:C1514192
biolink:NucleicAcidEntity,UMLS:C3273836
biolink:NucleicAcidEntity,UMLS:C1705802
biolink:NucleicAcidEntity,UMLS:C0912003
biolink:NucleicAcidEntity,UMLS:C0073838
biolink:NucleicAcidEntity,UMLS:C2984132
biolink:NucleicAcidEntity,UMLS:C1710005
biolink:NucleicAcidEntity,UMLS:C3889466
biolink:NucleicAcidEntity,UMLS:C0026070
biolink:NucleicAcidEntity,UMLS:C0049169
biolink:NucleicAcidEntity,UMLS:C1710006
biolink:NucleicAcidEntity,UMLS:C0964443
biolink:NucleicAcidEntity,UMLS:C2346455
biolink:NucleicAcidEntity,UMLS:C1705937
biolink:NucleicAcidEntity,UMLS:C1704858
biolink:NucleicAcidEntity,UMLS:C0010167
biolink:NucleicAcidEntity,UMLS:C1707624
biolink:NucleicAcidEntity,UMLS:C1704870
biolink:NucleicAcidEntity,UMLS:C0059675
biolink:NucleicAcidEntity,UMLS:C0109657
biolink:NucleicAcidEntity,UMLS:C1705800
biolink:NucleicAcidEntity,UMLS:C0049810
biolink:NucleicAcidEntity,UMLS:C0002085
biolink:NucleicAcidEntity,UMLS:C1567849
biolink:NucleicAcidEntity,UMLS:C1708297
biolink:NucleicAcidEntity,UMLS:C3273627
biolink:NucleicAcidEntity,UMLS:C1705219
biolink:NucleicAcidEntity,UMLS:C1708153
biolink:NucleicAcidEntity,UMLS:C1143399
biolink:NucleicAcidEntity,UMLS:C0041385
biolink:NucleicAcidEntity,UMLS:C1706576
biolink:NucleicAcidEntity,UMLS:C2699752
biolink:NucleicAcidEntity,UMLS:C2346628
biolink:NucleicAcidEntity,UMLS:C3541331
biolink:NucleicAcidEntity,UMLS:C1707113
biolink:NucleicAcidEntity,UMLS:C0611704
biolink:NucleicAcidEntity,UMLS:C4054910
biolink:NucleicAcidEntity,UMLS:C0011473
biolink:NucleicAcidEntity,UMLS:C0649962
biolink:NucleicAcidEntity,UMLS:C1704888
biolink:NucleicAcidEntity,UMLS:C4319958
biolink:NucleicAcidEntity,UMLS:C1706040
biolink:NucleicAcidEntity,UMLS:C0657602
biolink:NucleicAcidEntity,UMLS:C0041921
biolink:NucleicAcidEntity,UMLS:C0600455
biolink:NucleicAcidEntity,UMLS:C0529644
biolink:NucleicAcidEntity,UMLS:C0050001
biolink:NucleicAcidEntity,UMLS:C4553355
biolink:NucleicAcidEntity,UMLS:C0018341
biolink:NucleicAcidEntity,UMLS:C0149079
biolink:NucleicAcidEntity,UMLS:C1709298
biolink:NucleicAcidEntity,UMLS:C0018328
biolink:NucleicAcidEntity,UMLS:C1705154
biolink:NucleicAcidEntity,UMLS:C1705722
biolink:NucleicAcidEntity,UMLS:C0035525
biolink:NucleicAcidEntity,UMLS:C3538848
biolink:NucleicAcidEntity,UMLS:C4761376
biolink:NucleicAcidEntity,UMLS:C3540652
biolink:NucleicAcidEntity,UMLS:C2698420
biolink:NucleicAcidEntity,UMLS:C1705567
biolink:NucleicAcidEntity,UMLS:C4084873
biolink:NucleicAcidEntity,UMLS:C0012478
biolink:NucleicAcidEntity,UMLS:C2985419
biolink:NucleicAcidEntity,UMLS:C0676775
biolink:NucleicAcidEntity,UMLS:C1710646
biolink:NucleicAcidEntity,UMLS:C2985249
biolink:NucleicAcidEntity,UMLS:C0061972
biolink:NucleicAcidEntity,UMLS:C3539743
biolink:NucleicAcidEntity,UMLS:C1709259
biolink:NucleicAcidEntity,UMLS:C2935263
biolink:NucleicAcidEntity,UMLS:C3538885
biolink:NucleicAcidEntity,UMLS:C3542966
biolink:NucleicAcidEntity,UMLS:C4521381
biolink:NucleicAcidEntity,UMLS:C0915514
biolink:NucleicAcidEntity,UMLS:C1706349
biolink:NucleicAcidEntity,UMLS:C1883260
biolink:NucleicAcidEntity,UMLS:C4552856
biolink:NucleicAcidEntity,UMLS:C3273420
biolink:NucleicAcidEntity,UMLS:C1708837
biolink:NucleicAcidEntity,UMLS:C1704902
biolink:NucleicAcidEntity,UMLS:C1705936
biolink:NucleicAcidEntity,UMLS:C0046004
biolink:NucleicAcidEntity,UMLS:C0046110
biolink:NucleicAcidEntity,UMLS:C1704880
biolink:NucleicAcidEntity,UMLS:C0044469
biolink:NucleicAcidEntity,UMLS:C3812281
biolink:NucleicAcidEntity,UMLS:C0640588
biolink:NucleicAcidEntity,UMLS:C2826560
biolink:NucleicAcidEntity,UMLS:C2348502
biolink:NucleicAcidEntity,UMLS:C1705675
biolink:NucleicAcidEntity,UMLS:C2698700
biolink:NucleicAcidEntity,UMLS:C4318453
biolink:NucleicAcidEntity,UMLS:C1705403
biolink:NucleicAcidEntity,UMLS:C0019408
biolink:NucleicAcidEntity,UMLS:C4321380
biolink:NucleicAcidEntity,UMLS:C0054059
biolink:NucleicAcidEntity,UMLS:C0960476
biolink:NucleicAcidEntity,UMLS:C3811202
biolink:NucleicAcidEntity,UMLS:C0292819
biolink:NucleicAcidEntity,UMLS:C0050178
biolink:NucleicAcidEntity,UMLS:C3272447
biolink:NucleicAcidEntity,UMLS:C2986870
biolink:NucleicAcidEntity,UMLS:C0664272
biolink:NucleicAcidEntity,UMLS:C3538684
biolink:NucleicAcidEntity,UMLS:C4743259
biolink:NucleicAcidEntity,UMLS:C1710645
biolink:NucleicAcidEntity,UMLS:C3890181
biolink:NucleicAcidEntity,UMLS:C0077888
biolink:NucleicAcidEntity,UMLS:C0113531
biolink:NucleicAcidEntity,UMLS:C1121991
biolink:NucleicAcidEntity,UMLS:C4553505
biolink:NucleicAcidEntity,UMLS:C2825973
biolink:NucleicAcidEntity,UMLS:C3890008
biolink:NucleicAcidEntity,UMLS:C1705893
biolink:NucleicAcidEntity,UMLS:C2827367
biolink:NucleicAcidEntity,UMLS:C0648999
biolink:NucleicAcidEntity,UMLS:C0061982
biolink:NucleicAcidEntity,UMLS:C5202791
biolink:NucleicAcidEntity,UMLS:C1708294
biolink:NucleicAcidEntity,UMLS:C3540046
biolink:NucleicAcidEntity,UMLS:C1705074
biolink:NucleicAcidEntity,UMLS:C0284471
biolink:NucleicAcidEntity,UMLS:C0383169
biolink:NucleicAcidEntity,UMLS:C1707128
biolink:NucleicAcidEntity,UMLS:C3538884
biolink:NucleicAcidEntity,UMLS:C0915849
biolink:NucleicAcidEntity,UMLS:C3812262
biolink:NucleicAcidEntity,UMLS:C4521501
biolink:NucleicAcidEntity,UMLS:C0043164
biolink:NucleicAcidEntity,UMLS:C4055023
biolink:NucleicAcidEntity,UMLS:C2983546
biolink:NucleicAcidEntity,UMLS:C3272398
biolink:NucleicAcidEntity,UMLS:C3272732
biolink:NucleicAcidEntity,UMLS:C5203145
biolink:NucleicAcidEntity,UMLS:C3811087
biolink:NucleicAcidEntity,UMLS:C1709410
biolink:NucleicAcidEntity,UMLS:C1705528
biolink:NucleicAcidEntity,UMLS:C4553375
biolink:NucleicAcidEntity,UMLS:C5202648
biolink:NucleicAcidEntity,UMLS:C5139793
biolink:NucleicAcidEntity,UMLS:C0035734
biolink:NucleicAcidEntity,UMLS:C3540823
biolink:NucleicAcidEntity,UMLS:C0965141
biolink:NucleicAcidEntity,UMLS:C1458201
biolink:NucleicAcidEntity,UMLS:C2985247
biolink:NucleicAcidEntity,UMLS:C4553406
biolink:NucleicAcidEntity,UMLS:C1705471
biolink:NucleicAcidEntity,UMLS:C0882972
biolink:NucleicAcidEntity,UMLS:C3812285
biolink:NucleicAcidEntity,UMLS:C3273445
biolink:NucleicAcidEntity,UMLS:C4321251
biolink:NucleicAcidEntity,UMLS:C0049294
biolink:NucleicAcidEntity,UMLS:C0883056
biolink:NucleicAcidEntity,UMLS:C3889380
biolink:NucleicAcidEntity,UMLS:C4552605
biolink:NucleicAcidEntity,UMLS:C1705974
biolink:NucleicAcidEntity,UMLS:C1707167
biolink:NucleicAcidEntity,UMLS:C3889699
biolink:NucleicAcidEntity,UMLS:C3890227
biolink:NucleicAcidEntity,UMLS:C0012929
biolink:NucleicAcidEntity,UMLS:C0246138
biolink:NucleicAcidEntity,UMLS:C3541301
biolink:NucleicAcidEntity,UMLS:C2985165
biolink:NucleicAcidEntity,UMLS:C3714920
biolink:NucleicAcidEntity,UMLS:C3541277
biolink:NucleicAcidEntity,UMLS:C5202657
biolink:NucleicAcidEntity,UMLS:C0282385
biolink:NucleicAcidEntity,UMLS:C4521361
biolink:NucleicAcidEntity,UMLS:C1512615
biolink:NucleicAcidEntity,UMLS:C3539604
biolink:NucleicAcidEntity,UMLS:C0650178
biolink:NucleicAcidEntity,UMLS:C0649412
biolink:NucleicAcidEntity,UMLS:C1481597
biolink:NucleicAcidEntity,UMLS:C1709129
biolink:NucleicAcidEntity,UMLS:C1706168
biolink:NucleicAcidEntity,UMLS:C0073798
biolink:NucleicAcidEntity,UMLS:C1708021
biolink:NucleicAcidEntity,UMLS:C1710333
biolink:NucleicAcidEntity,UMLS:C1481635
biolink:NucleicAcidEntity,UMLS:C3273511
biolink:NucleicAcidEntity,UMLS:C1481628
biolink:NucleicAcidEntity,UMLS:C1710310
biolink:NucleicAcidEntity,UMLS:C3828815
biolink:NucleicAcidEntity,UMLS:C2984193
biolink:NucleicAcidEntity,UMLS:C3812635
biolink:NucleicAcidEntity,UMLS:C3540811
biolink:NucleicAcidEntity,UMLS:C0051764
biolink:NucleicAcidEntity,UMLS:C4284889
biolink:NucleicAcidEntity,UMLS:C3274757
biolink:NucleicAcidEntity,UMLS:C1518157
biolink:NucleicAcidEntity,UMLS:C3540816
biolink:NucleicAcidEntity,UMLS:C0011533
biolink:NucleicAcidEntity,UMLS:C2744183
biolink:NucleicAcidEntity,UMLS:C1881903
biolink:NucleicAcidEntity,UMLS:C0206994
biolink:NucleicAcidEntity,UMLS:C1999375
biolink:NucleicAcidEntity,UMLS:C1708803
biolink:NucleicAcidEntity,UMLS:C3814037
biolink:NucleicAcidEntity,UMLS:C0599505
biolink:NucleicAcidEntity,UMLS:C3274837
biolink:NucleicAcidEntity,UMLS:C1708424
biolink:NucleicAcidEntity,UMLS:C0387971
biolink:NucleicAcidEntity,UMLS:C1705598
biolink:NucleicAcidEntity,UMLS:C0046108
biolink:NucleicAcidEntity,UMLS:C0084351
biolink:NucleicAcidEntity,UMLS:C4330676
biolink:NucleicAcidEntity,UMLS:C1706577
biolink:NucleicAcidEntity,UMLS:C3810570
biolink:NucleicAcidEntity,UMLS:C0012476
biolink:NucleicAcidEntity,UMLS:C2698303
biolink:NucleicAcidEntity,UMLS:C3539724
biolink:NucleicAcidEntity,UMLS:C4049614
biolink:NucleicAcidEntity,UMLS:C4283925
biolink:NucleicAcidEntity,UMLS:C3890004
biolink:NucleicAcidEntity,UMLS:C0919259
biolink:NucleicAcidEntity,UMLS:C3539775
biolink:NucleicAcidEntity,UMLS:C0035683
biolink:NucleicAcidEntity,UMLS:C0627965
biolink:NucleicAcidEntity,UMLS:C2347317
biolink:NucleicAcidEntity,UMLS:C1458190
biolink:NucleicAcidEntity,UMLS:C1705600
biolink:NucleicAcidEntity,UMLS:C4282447
biolink:NucleicAcidEntity,UMLS:C0034289
biolink:NucleicAcidEntity,UMLS:C2982453
biolink:NucleicAcidEntity,UMLS:C4553369
biolink:NucleicAcidEntity,UMLS:C0049288
biolink:NucleicAcidEntity,UMLS:C1705007
biolink:NucleicAcidEntity,UMLS:C1706474
biolink:NucleicAcidEntity,UMLS:C0048794
biolink:NucleicAcidEntity,UMLS:C1708826
biolink:NucleicAcidEntity,UMLS:C0389759
biolink:NucleicAcidEntity,UMLS:C0045196
biolink:NucleicAcidEntity,UMLS:C2825796
biolink:NucleicAcidEntity,UMLS:C1708147
biolink:NucleicAcidEntity,UMLS:C1705288
biolink:NucleicAcidEntity,UMLS:C0072841
